# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3508714868076
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ..................................  ...............................................................................................................................................................................................................
#
     0.35%     0.04%  Executor task l  [kernel.kallsyms]                   [k] load_balance
     0.35%     0.03%  kswapd0          [kernel.kallsyms]                   [k] page_cache_delete
     0.34%     0.03%  Executor task l  [kernel.kallsyms]                   [k] mark_buffer_dirty
     0.34%     0.17%  Executor task l  [kernel.kallsyms]                   [k] balance_dirty_pages_ratelimited
     0.34%     0.07%  Executor task l  [kernel.kallsyms]                   [k] pick_next_task_fair
     0.33%     0.04%  Executor task l  [kernel.kallsyms]                   [k] ext4_map_blocks
     0.33%     0.00%  kworker/u64:34-  [kernel.kallsyms]                   [k] wb_check_old_data_flush
     0.32%     0.16%  Executor task l  [kernel.kallsyms]                   [k] start_this_handle
     0.32%     0.05%  kswapd0          [kernel.kallsyms]                   [k] xas_store
     0.31%     0.03%  Executor task l  [kernel.kallsyms]                   [k] ext4_inode_csum_set
     0.31%     0.30%  Executor task l  [kernel.kallsyms]                   [k] timerqueue_add
     0.31%     0.00%  kswapd0          [kernel.kallsyms]                   [k] isolate_pages
     0.31%     0.27%  Executor task l  [kernel.kallsyms]                   [k] sched_slice
     0.31%     0.04%  Executor task l  [kernel.kallsyms]                   [k] rebalance_domains
     0.31%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] mpage_map_and_submit_extent
     0.31%     0.02%  kswapd0          [kernel.kallsyms]                   [k] scan_pages
     0.31%     0.03%  Executor task l  [kernel.kallsyms]                   [k] __ext4_journal_stop
     0.30%     0.01%  Executor task l  [kernel.kallsyms]                   [k] ext4_get_inode_loc
     0.30%     0.30%  Executor task l  [kernel.kallsyms]                   [k] irq_work_tick
     0.30%     0.04%  kswapd0          [kernel.kallsyms]                   [k] free_pcppages_bulk
     0.29%     0.05%  Executor task l  [kernel.kallsyms]                   [k] __ext4_get_inode_loc
     0.29%     0.29%  Executor task l  [kernel.kallsyms]                   [k] tick_program_event
     0.29%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] mpage_map_and_submit_buffers
     0.29%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] mpage_prepare_extent_to_map
     0.29%     0.29%  Executor task l  [kernel.kallsyms]                   [k] x86_pmu_disable
     0.29%     0.05%  Executor task l  [kernel.kallsyms]                   [k] syscall_exit_work
     0.28%     0.07%  Executor task l  [kernel.kallsyms]                   [k] ext4_inode_csum
     0.28%     0.13%  Executor task l  [kernel.kallsyms]                   [k] jbd2_journal_stop
     0.28%     0.02%  Executor task l  [kernel.kallsyms]                   [k] try_to_wake_up
     0.28%     0.00%  kworker/u64:34-  [kernel.kallsyms]                   [k] ext4_do_flush_completed_IO.isra.0
     0.27%     0.01%  Executor task l  [kernel.kallsyms]                   [k] __set_page_dirty
     0.27%     0.11%  Executor task l  [kernel.kallsyms]                   [k] xas_create
     0.27%     0.00%  kworker/u64:34-  [kernel.kallsyms]                   [k] ext4_release_io_end
     0.27%     0.09%  kworker/u64:34-  [kernel.kallsyms]                   [k] ext4_finish_bio
     0.26%     0.25%  Executor task l  [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.26%     0.22%  Executor task l  [kernel.kallsyms]                   [k] xas_find_conflict
     0.26%     0.07%  Executor task l  [kernel.kallsyms]                   [k] error_entry
     0.25%     0.14%  Executor task l  [kernel.kallsyms]                   [k] try_charge_memcg
     0.25%     0.00%  Executor task l  [kernel.kallsyms]                   [k] __fdget_pos
     0.25%     0.25%  Executor task l  [kernel.kallsyms]                   [k] update_min_vruntime
     0.24%     0.24%  Executor task l  [kernel.kallsyms]                   [k] rb_next
     0.24%     0.01%  swapper          [kernel.kallsyms]                   [k] asm_sysvec_call_function_single
     0.24%     0.24%  Executor task l  [kernel.kallsyms]                   [k] __const_udelay
     0.24%     0.15%  Executor task l  [kernel.kallsyms]                   [k] __audit_syscall_exit
     0.23%     0.23%  Executor task l  [kernel.kallsyms]                   [k] amd_pmu_addr_offset
     0.23%     0.07%  Executor task l  [kernel.kallsyms]                   [k] __fget_light
     0.23%     0.00%  swapper          [kernel.kallsyms]                   [k] sysvec_call_function_single
     0.23%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] ext4_do_flush_completed_IO.isra.0
     0.22%     0.03%  Executor task l  [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.22%     0.04%  kswapd0          [kernel.kallsyms]                   [k] isolate_page
     0.22%     0.08%  Executor task l  [kernel.kallsyms]                   [k] sched_clock_cpu
     0.22%     0.22%  Executor task l  [kernel.kallsyms]                   [k] irq_enter_rcu
     0.22%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] ext4_release_io_end
     0.22%     0.08%  kworker/u64:36-  [kernel.kallsyms]                   [k] ext4_finish_bio
     0.22%     0.12%  Executor task l  [kernel.kallsyms]                   [k] alloc_pages
     0.22%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.22%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.22%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] exc_page_fault
     0.22%     0.22%  Executor task l  [kernel.kallsyms]                   [k] irqtime_account_process_tick
     0.22%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.21%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] exc_page_fault
     0.21%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.21%     0.02%  Executor task l  [kernel.kallsyms]                   [k] ___slab_alloc
     0.21%     0.00%  Executor task l  [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.21%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.21%     0.00%  GC Thread#1      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.21%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] exc_page_fault
     0.21%     0.00%  GC Thread#11     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.21%     0.00%  GC Thread#11     [kernel.kallsyms]                   [k] exc_page_fault
     0.21%     0.17%  kswapd0          [kernel.kallsyms]                   [k] __free_one_page
     0.21%     0.00%  GC Thread#1      [kernel.kallsyms]                   [k] exc_page_fault
     0.21%     0.00%  GC Thread#11     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.21%     0.00%  GC Thread#1      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.21%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.21%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.21%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] mpage_submit_page
     0.21%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] exc_page_fault
     0.21%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] handle_mm_fault
     0.21%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.21%     0.01%  Executor task l  [kernel.kallsyms]                   [k] do_open
     0.21%     0.16%  Executor task l  [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.21%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] exc_page_fault
     0.21%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.20%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.20%     0.01%  Executor task l  [kernel.kallsyms]                   [k] futex_wait
     0.20%     0.00%  GC Thread#18     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.20%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] __handle_mm_fault
     0.20%     0.20%  Executor task l  [kernel.kallsyms]                   [k] cpuacct_charge
